Senyawa,smiles
Hyperin,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@H]1O
Hyperoside,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@H]1O
Hyphaphorine,Did not work
Hypochoeroside A,Did not work
Hyproside,Did not work
"I-5,II-5,I-7,II-7,I-3',I-4',II-4'-Heptahydroxy-[I-3,II-8]flavanonylflavone",Did not work
I-Dotriacontanol,Did not work
Iberin,C[S](=O)CCCN=C=S
Icariside F2,Did not work
Idaein,Did not work
Ilexoside XXXVII,Did not work
Imenine,Did not work
Immunoside,Did not work
Imperatorin,CC(C)=CCOc1c2occc2cc3C=CC(=O)Oc13
Indicaxanthin,OC(=O)[C@@H]1CC(=CC=[N+]2CCC[C@H]2C([O-])=O)C=C(N1)C(O)=O
Indicine,CC(C)[C@@](O)([C@H](C)O)C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12
Indicine N-oxide,CC(C)C(O)(C(C)O)C(=O)OCC1=CC[N+]2([O-])CCC(O)C12
Indicumenone,Did not work
Indirubin,O=C\1Nc2ccccc2C1=C/3Nc4ccccc4C3=O
Indole,[nH]1ccc2ccccc12
Indole-3-acetaldehyde,O=CCc1c[nH]c2ccccc12
Indole-3-acetaldoxime,ON=CCc1c[nH]c2ccccc12
Indole-3-acetamide,NC(=O)Cc1c[nH]c2ccccc12
Indole-3-acetic acid,OC(=O)Cc1c[nH]c2ccccc12
Indole-3-acetonitrile,N#CCc1c[nH]c2ccccc12
Indole-3-acrylic acid,OC(=O)C=Cc1c[nH]c2ccccc12
Indole-3-aldehyde,O=Cc1c[nH]c2ccccc12
Indole-3-butyric acid,OC(=O)CCCc1c[nH]c2ccccc12
Indole-3-carboxaldehyde,O=Cc1c[nH]c2ccccc12
Indole-3-carboxylic acid,OC(=O)c1c[nH]c2ccccc12
Indole-3-ethanol,OCCc1c[nH]c2ccccc12
"Ingenol 3,20-dibenzoate",C[C@@H]1C[C@@H]2[C@H](C3C=C(COC(=O)c4ccccc4)[C@@H](O)[C@]5(O)[C@@H](OC(=O)c6ccccc6)C(=CC15C3=O)C)C2(C)C
Inhibitor Protein,Did not work
Inocalophyllin A,Did not work
Inocalophyllin B,Did not work
Inophylloidic acid,Did not work
Inophyllolide chromanol,Did not work
Inophyllum C,C[C@H]1Oc2c3C=CC(C)(C)Oc3c4c(OC(=O)C=C4c5ccccc5)c2C(=O)[C@@H]1C
Inophyllum E,C[C@H]1Oc2c3C=CC(C)(C)Oc3c4c(OC(=O)C=C4c5ccccc5)c2C(=O)[C@H]1C
Inophynone,C[C@H]1Oc2c3C=CC(C)(C)Oc3c(c(O)c2C(=O)[C@@H]1C)C(=C)c4ccccc4
Inositol,OC1C(O)C(O)C(O)C(O)C1O
Inoxanthone,Did not work
Insularine,COc1cc2CCN(C)C3Cc4ccc5Oc6c(OCc5c4)c(OC)cc7CCN(C)C(Cc8ccc(Oc(c1OC)c23)cc8)c67
Integriamide,Did not work
Integriquinolone,Did not work
Intybusoloid,Did not work
Inulin,OC[C@H]1O[C@H](O[C@]2(CO[C@]3(CO[C@]4(CO[C@]5(CO[C@]6(CO[C@]7(CO[C@]8(CO[C@]9(CO[C@]%10(CO[C@]%11(CO[C@]%12(CO[C@]%13(CO[C@]%14(CO[C@]%15(CO[C@]%16(CO[C@]%17(CO[C@]%18(CO[C@]%19(CO[C@]%20(CO[C@]%21(CO[C@]%22(CO[C@]%23(CO[C@]%24(CO[C@]%25(CO[C@]%26(CO[C@]%27(CO[C@]%28(CO[C@]%29(CO[C@]%30(CO[C@]%31(CO[C@]%32(CO[C@]%33(CO[C@]%34(CO[C@]%35(CO[C@]%36(CO[C@]%37(CO[C@]%38(CO)O[C@H](CO)[C@@H](O)[C@@H]%38O)O[C@H](CO)[C@@H](O)[C@@H]%37O)O[C@H](CO)[C@@H](O)[C@@H]%36O)O[C@H](CO)[C@@H](O)[C@@H]%35O)O[C@H](CO)[C@@H](O)[C@@H]%34O)O[C@H](CO)[C@@H](O)[C@@H]%33O)O[C@H](CO)[C@@H](O)[C@@H]%32O)O[C@H](CO)[C@@H](O)[C@@H]%31O)O[C@H](CO)[C@@H](O)[C@@H]%30O)O[C@H](CO)[C@@H](O)[C@@H]%29O)O[C@H](CO)[C@@H](O)[C@@H]%28O)O[C@H](CO)[C@@H](O)[C@@H]%27O)O[C@H](CO)[C@@H](O)[C@@H]%26O)O[C@H](CO)[C@@H](O)[C@@H]%25O)O[C@H](CO)[C@@H](O)[C@@H]%24O)O[C@H](CO)[C@@H](O)[C@@H]%23O)O[C@H](CO)[C@@H](O)[C@@H]%22O)O[C@H](CO)[C@@H](O)[C@@H]%21O)O[C@H](CO)[C@@H](O)[C@@H]%20O)O[C@H](CO)[C@@H](O)[C@@H]%19O)O[C@H](CO)[C@@H](O)[C@@H]%18O)O[C@H](CO)[C@@H](O)[C@@H]%17O)O[C@H](CO)[C@@H](O)[C@@H]%16O)O[C@H](CO)[C@@H](O)[C@@H]%15O)O[C@H](CO)[C@@H](O)[C@@H]%14O)O[C@H](CO)[C@@H](O)[C@@H]%13O)O[C@H](CO)[C@@H](O)[C@@H]%12O)O[C@H](CO)[C@@H](O)[C@@H]%11O)O[C@H](CO)[C@@H](O)[C@@H]%10O)O[C@H](CO)[C@@H](O)[C@@H]9O)O[C@H](CO)[C@@H](O)[C@@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Inulin Type  Fructane,Did not work
Ionona,Did not work
Ipecoside,COC(=O)C1=CO[C@@H](OC2OC(CO)C(O)C(O)C2O)C(C=C)C1C[C@H]3N(CCc4cc(O)c(O)cc34)C(C)=O
Ipobscurine B,COc1cc(ccc1O)[C@@H](O)[C@H](CO)Oc2ccc3[nH]cc(CCNC(=O)\C=C\c4ccc(O)cc4)c3c2
Ipobscurine C,COc1cc2cc(Oc3ccc(/C=C/C(=O)NCCc4c[nH]c5ccc(O[C@@H](CO)[C@@H]2O)cc45)cc3)c1O
Ipolamiide,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@](C)(O)CC[C@]13O
Ipomoeamarone,CC(C)CC(=O)C[C@]1(C)CC[C@@H](O1)c2cocc2
Irehine,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C
Irenolone,Did not work
Iresinin I,C[C@@](O)(CC(O)=O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3C[C@H](N(C=CC4=CC(=[NH+][C@@H](C4)C(O)=O)C(O)=O)c3cc2O)C([O-])=O)[C@H](O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)[C@@H](O)[C@@H]1O
Iridin [ Irigenin- 7-Glucoside],Did not work
Iridoid Glycosides,Did not work
Iridoids(Valepotriates),Did not work
Irigenin,COc1cc(cc(O)c1OC)C2=COc3cc(O)c(OC)c(O)c3C2=O
Irisflorentin,COc1cc(cc(OC)c1OC)C2=COc3cc4OCOc4c(OC)c3C2=O
Irisolidone,COc1ccc(cc1)C2=COc3cc(O)c(OC)c(O)c3C2=O
Irisolidone 7-O-beta-D-glucoside,Did not work
Irisolidone 7-O-rhamnoside,Did not work
Irisone B,Oc1ccccc1C2=COc3cc4OCOc4c(O)c3C2=O
Iron,[Fe]
Irone,CC1CCC(=C(\C=C\C(C)=O)C1(C)C)C
Iseluxine,Did not work
Ishwarane,Did not work
Ishwarol,Did not work
Ishwarone,Did not work
Ismine,CNc1ccccc1c2cc3OCOc3cc2CO
iso-6-Spectaline,Did not work
iso-Dulcinol,Did not work
Iso-gamma-fagarine,COc1cccc2C(=O)c3ccoc3N(C)c12
Iso-Orientin ,Did not work
Isoacolamone,CC(C)[C@@H]1CC[C@@]2(C)CCC=C(C)C2C1=O
Isoalstonisine,Did not work
Isoalvaxanthone,Did not work
Isoanethole,COc1ccc(CC=C)cc1
Isoarborinol,CC(C)[C@@H]1CCC2[C@@]1(C)CCC3(C)[C@@H]4CCC5C(C)(C)[C@@H](O)CC[C@]5(C)C4=CC[C@]23C
Isoastragalosides   I,Did not work
Isoastragalosides   II,Did not work
Isoastragalosides   III,Did not work
Isoastragalosides   IV,Did not work
Isobavachalcone,CC(C)=CCc1c(O)ccc(c1O)C(=O)/C=C/c2ccc(O)cc2
Isobavachin,CC(C)=CCc1c(O)cc(O)c2C(=O)CC(Oc12)c3ccc(O)cc3
Isobellidifolin,Did not work
Isobetanin,OC[C@H]1O[C@@H](Oc2cc3C[C@H](N(C=CC4=CC(=[NH+][C@H](C4)C(O)=O)C(O)=O)c3cc2O)C([O-])=O)[C@H](O)[C@@H](O)[C@@H]1O
Isobetarudin,Did not work
Isobisabolene,Did not work
Isoboldine,COc1cc2c(C[C@@H]3N(C)CCc4cc(OC)c(O)c2c34)cc1O
Isobractatin,Did not work
Isobrugierol,Did not work
Isobutrin,OC[C@H]1O[C@@H](Oc2ccc(c(O)c2)C(=O)\C=C\c3ccc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3)[C@H](O)[C@@H](O)[C@@H]1O
Isocalamendiol,CC(C)[C@@H]1CC[C@@](C)(O)C2CCC(=C)C[C@@]12O
Isocannabispiran,Did not work
Isocaviunin,Did not work
Isocaviunin 7-O-gentiobioside,Did not work
Isocaviunin 7-O-glucoside,Did not work
Isochandalone,Did not work
Isochlorogenic acid  B,Did not work
Isochondodendrine,COc1cc2CCN(C)[C@@H]3Cc4ccc(Oc5c(O)c(OC)cc6CCN(C)[C@H](Cc7ccc(Oc(c1O)c23)cc7)c56)cc4
Isochrysotricine,Did not work
Isocordoin,Did not work
Isocorydine,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(c34)c2c1O
Isocorynantheidine,Did not work
Isocowanin,Did not work
Isocowanol,COc1c(O)cc2Oc3c(C\C=C(C)\CO)c(O)cc(O)c3C(=O)c2c1C\C=C(C)\CCC=C(C)C
Isocryptomerin,COc1cc2OC(=CC(=O)c2c(O)c1Oc3ccc(cc3)C4=CC(=O)c5c(O)cc(O)cc5O4)c6ccc(O)cc6
Isocucurbitacin R,Did not work
Isocurcumenol,CC1CCC2C(=C)CC3(O)OC12CC3=C(C)C
Isocyclomorusin,Did not work
Isocyclomulberrin,CC(C)=CCc1c(O)cc2OC3=C(C(Oc4cc(O)ccc34)C=C(C)C)C(=O)c2c1O
Isocyperol,CC(=C)[C@@H]1CCC2(C)CCC(O)C(=C)C2C1
Isodalbergin,COc1cc2c(OC(=O)C=C2c3ccccc3)cc1O
Isodehydrocostus lactone,CC1=CCC2C1C3OC(=O)C(=C)[C@@H]3CCC2=C
Isodiospyrin,Cc1cc(O)c2C(=O)C=CC(=O)c2c1c3c(C)cc4C(=O)C=CC(=O)c4c3O
Isodomesticine,Did not work
Isoedulirin A,Did not work
Isoengeletin,Did not work
Isoetin 7-glucoside,Did not work
Isoeugenol,COc1cc(C=CC)ccc1O
Isofebrifugine,OC1(C[C@@H]2NCCC[C@H]2O1)CN3C=Nc4ccccc4C3=O
Isoferreirin,Did not work
Isoforskolin,CC(=O)O[C@@H]1[C@H](O)[C@@]2(C)O[C@](C)(CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)C13)C=C
Isofouquierol,Did not work
Isofucosterol,C\C=C(\CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Isofuranodienone,Did not work
Isogarcinol,Did not work
Isogemichalcone B,Did not work
Isogemichalcone C,Did not work
Isogenistein 7-O-glucoside,Did not work
Isogentiakochianin,Did not work
Isogentisin,COc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1
Isoginketine (C32h22o11),Did not work
Isoginkgetin,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)c(c3O2)c4cc(ccc4OC)C5=CC(=O)c6c(O)cc(O)cc6O5
Isoglabratephrin,Did not work
Isoimerubrine,Did not work
Isoinophynone,C[C@H]1Oc2c3C=CC(C)(C)Oc3c(c(O)c2C(=O)[C@H]1C)C(=C)c4ccccc4
Isoishwarone,Did not work
Isokaempferide,Did not work
Isokhusenic acid,Did not work
Isokhusinoloxide,Did not work
Isokobusone,CC1(C)CC2[C@H]1CCC(=C)[C@H](O)CCC2=O
Isoleosibirin,Did not work
Isolicoflavonol,CC(C)=CCc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2
Isoliensinine,COc1ccc(C[C@H]2N(C)CCc3cc(OC)c(Oc4cc(C[C@H]5N(C)CCc6cc(OC)c(O)cc56)ccc4O)cc23)cc1
Isolimocitrol 3-glucoside,Did not work
Isoliquiritigenin,Oc1ccc(cc1)/C=C/C(=O)c2ccc(O)cc2O
Isoliquiritigenin 2'-methy ether,Did not work
Isoliquiritigenin 4'-methyl ether,Did not work
Isolupalbigenin,Did not work
Isomahanine,Did not work
Isomedicarpin,Did not work
Isomenthone,CC(C)C1CCC(C)CC1=O
Isomitrafoline,Did not work
Isomitraphylline,Did not work
Isomolvizarin 1,Did not work
Isomolvizarin 2,Did not work
Isomorellin,CC(C)=CCc1c2OC(C)(C)C=Cc2c(O)c3C(=O)C4=C[C@@H]5C[C@@H]6C(C)(C)OC(C\C=C(/C)C=O)(C5=O)[C@@]46Oc13
Isomoschatoline,Did not work
Isomucronulatol,Did not work
Isomurralonginol isovalerate,Did not work
Isoneorautenol,CC1(C)Oc2cc3OC4C(COc5cc(O)ccc45)c3cc2C=C1
Isonormangostin,Did not work
Isookaninrhamnoside,Did not work
Isoophiopogonone A,Did not work
Isoorientin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc3OC(=CC(=O)c3c2O)c4ccc(O)c(O)c4
Isoorientin 2''-O-alpha-D-mannoside,Did not work
Isoorientin 2''-O-arabinoside,Did not work
Isoorientin 2''-O-glucopyranoside,Did not work
Isoorientin 7-O-(6'''-O-(E)-feruloyl)glucoside,Did not work
Isoparvifuran,COc1cc2oc(C)c(c3ccccc3)c2cc1O
Isopaynantheine,Did not work
Isopeltogynol,Did not work
Isopimpinellin,COc1c2occc2c(OC)c3C=CC(=O)Oc13
Isopongaglabol,Did not work
Isopropanol,CC(C)O
Isopropil-o-kresol,Did not work
Isopropylcyclohexane,CC(C)C1CCCCC1
Isopterocarpolone,Did not work
Isopteropodine,COC(=O)C1=CO[C@H](C)[C@H]2CN3CC[C@]4([C@@H]3C[C@H]12)C(=O)Nc5ccccc45
Isoquecitrin,Did not work
Isoquercetin,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O
Isoquercitin,Did not work
Isoquercitrin ,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O
Isoquinoline Alkaloids,Did not work
Isoracemosol,Did not work
Isorbarbaloin,Did not work
Isoreserpiline,Did not work
Isorhamnetin,COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2
"Isorhamnetin 3,4'-diglucoside",Did not work
"Isorhamnetin 3,7-di-O-beta-glucopyranoside",Did not work
"Isorhamnetin 3,7-diglucoside",Did not work
"Isorhamnetin 3-(3'',6''-di-p-coumarylglucoside)",Did not work
Isorhamnetin 3-(6''-p-coumarylglucoside),Did not work
Isorhamnetin 3-glucoside,Did not work
Isorhamnetin 3-lactoside,Did not work
Isorhamnetin 3-neohesperidoside,Did not work
Isorhamnetin 3-O-beta-D-glucopyranoside,Did not work
Isorhamnetin 3-O-beta-glucopyranoside-7-O-alpha-rhamnopyranoside,Did not work
Isorhamnetin 3-O-robinobioside,Did not work
Isorhamnetin 3-sophoroside-7-glucoside,Did not work
Isorhapontigenin,COc1cc(ccc1O)/C=C/c2cc(O)cc(O)c2
Isorhapontigenin 3-O-beta-D-glucopyranoside,Did not work
Isorhynchophylline,CC[C@H]1CN2CCC3(C2C[C@@H]1\C(=C\OC)C(=O)OC)C(=O)Nc4ccccc34
Isosafrole,CC=Cc1ccc2OCOc2c1
Isosakuranetin 7-alpha-L-arabinofuranosyl-(1->6)-glucoside,Did not work
Isosalipurposide,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)/C=C/c3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O
Isoschaftoside,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c4C(=O)C=C(Oc24)c5ccc(O)cc5
Isoscoparin 2''-(6-(E)-p-coumaroylglucoside),Did not work
Isoscoparin 4'-O-glucoside,Did not work
Isoscoparin 7-O-glucoside,Did not work
Isoscopoletin,COc1cc2OC(=O)C=Cc2cc1O
"Isoscutellarein 4'-methyl ether 8-(2'',4''-disulfatoglucuronide)",Did not work
Isoscutellarein 4'-methyl ether 8-(2''-sulfatoglucuronide),Did not work
Isoscutellarein 4'-methyl ether 8-(6''-n-butylglucuronide),Did not work
Isoscutellarein 8-methyl ether,Did not work
Isosetoclavin,Did not work
Isoshinanolone,C[C@@H]1CC(=O)c2c(O)cccc2[C@@H]1O
Isoshyobunone,CC(C)[C@@H]1CC[C@@](C)(C=C)C(=C(C)C)C1=O
Isosilybin ,COc1cc(ccc1O)C2Oc3ccc(cc3OC2CO)C4Oc5cc(O)cc(O)c5C(=O)C4O
Isosinensetin,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)cc(OC)c(OC)c3O2
Isosophoranone,Did not work
Isosophoronol,Did not work
Isostemotinine,Did not work
Isoswertiajaponin,Did not work
Isoswertisin 2''-O-rhamnoside,Did not work
Isoswertisin 4'-O-rhamnoside,Did not work
Isotachioside,Did not work
Isotaifine,Did not work
Isotectorigenin,COc1c(O)cc(O)c2C(=O)C(=COc12)c3ccc(O)cc3
Isotetrandrine,COc1ccc2CC3N(C)CCc4cc(OC)c(OC)c(Oc5cc6C(Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34
Isothymusin,Did not work
Isotomin,Did not work
Isotussilagine ,Did not work
Isotylocrebrine,Did not work
Isovalerate,CC(C)CC([O-])=O
Isovalerianic Acids,Did not work
Isovaleric acid,CC(C)CC(O)=O
Isovaltrate,Did not work
Isovestitol,Did not work
Isovetiselinenol,Did not work
Isovitexin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc3OC(=CC(=O)c3c2O)c4ccc(O)cc4
Isovitexin 2''-O-(6'''-(E)-feruloyl)glucoside 4'-O-glucoside,Did not work
Isovitexin 2''-O-(6'''-(E)-p-coumaroyl)glucoside,Did not work
Isovitexin 2''-O-(6'''-(E)-p-coumaroyl)glucoside 4'-O-glucoside,Did not work
Isovitexin 2''-O-(6'''-feruloyl)glucoside,Did not work
Isovitexin 2''-O-arabinoside,Did not work
Isovitexin 2''-O-rhamnoside,Did not work
Isovitexin 6''-O-rhamnoside,Did not work
Isovitexin 7-O-(6'''-O-E-p-coumaroyl)glucoside,Did not work
Isovitexin 7-O-beta-[6'''-O-(E)-p-feruloyl]glucoside,Did not work
Isovoacangine,CCC1CC2CN3CCc4c([nH]c5cc(OC)ccc45)C(C2)(C13)C(=O)OC
Isovoacristine,Did not work
Isovoacryptine,Did not work
Isowighteone,Did not work
Itrabin,Did not work
Ixerisoside D,Did not work
Ixoroside,Did not work
Jacareubin,CC1(C)Oc2cc3Oc4c(O)c(O)ccc4C(=O)c3c(O)c2C=C1
Jaceidin 4'-glucuronide,Did not work
Jacoumaric acid,CC1CC[C@@]2(CCC3(C)C(=CCC4[C@@]5(C)CC(O)C(OC(=O)\C=C\c6ccc(O)cc6)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
Jacquinelin,Did not work
Japindine,Did not work
Jasmolactone A,Did not work
Jasmolactone B,Did not work
Jasmolactone C,Did not work
Jasmolactone D,Did not work
Jasmonic acid,CC\C=C/C[C@@H]1[C@H](CCC1=O)CC(O)=O
Jatrorrhizine ,[I-].COc1cc2c(CC[n+]3cc4c(ccc(OC)c4OC)cc23)cc1O
Javaphylline,Did not work
Jerantinine A,Did not work
Jerantinine B,Did not work
Jerantinine C,Did not work
Jerantinine D,Did not work
Jerantinine E,Did not work
Jerantinine F,Did not work
Jerantinine G,Did not work
Jerantinine H,Did not work
Jerantiphylline A,Did not work
Jerantiphylline B,Did not work
Jetein,Did not work
Jionosides A1,Did not work
Jionosides A2,Did not work
Jionosides B1,Did not work
Jionosides B2,Did not work
Jionosides C,Did not work
Jionosides D,Did not work
Jionosides E ,Did not work
Juglanin,OC[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@H]1O
Jujuboside B,CC1OC(O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)[C@@H]3CC[C@@H]5[C@H]6[C@@](C)(O)CC(O[C@@]67C[C@@]45CO7)C=C(C)C)C2(C)C)C(OC8OCC(O)C(O)C8OC9OC(CO)C(O)C(OC%10OCC(O)C(O)C%10O)C9O)C(O)C1O
Jujubosides  A1  ,Did not work
Jujubosides  C,Did not work
Juliflorine,C[C@@H]1N[C@H](CCCCCCCCCCC2C=C(CCCCCCCCCC[C@@H]3CC[C@H](O)[C@H](C)N3)CN4CCCC24)CC[C@@H]1O
Justisin,Did not work
Kachirachirol B,Did not work
Kadsurin A,CO[C@@]12CC(=O)C(=C[C@]1(OC)[C@H](C)[C@H](O2)c3ccc4OCOc4c3)CC=C
Kadsurin B,Did not work
Kaempferide 3-galactoside,Did not work
Kaempferide 3-glucuronide,Did not work
Kaempferide 3-O-beta-D-glucopyranoside,Did not work
Kaempferitrin,Did not work
Kaempferol,Oc1ccc(cc1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2
"Kaempferol 3,4'-di-O-methyl ether",Did not work
"Kaempferol 3,4'-dixyloside",Did not work
"Kaempferol 3,5-digalactoside",Did not work
"Kaempferol 3,7-diglucoside",Did not work
"Kaempferol 3,7-O-beta-D-diglucopyranoside",Did not work
Kaempferol 3-(2''''-sinapylglucosyl)(1->4)(6'''-sinapylglucosyl)(1->2)-galactoside,Did not work
Kaempferol 3-(2'''-(E)-caffeoylglucosyl)-(1->2)-glucoside-7-cellobioside,Did not work
Kaempferol 3-(2'''-(E)-caffeylsophoroside)-7-glucoside,Did not work
Kaempferol 3-(2'''-(E)-p-coumarylsophoroside)-7-glucoside,Did not work
Kaempferol 3-(2'''-sinapylsophoroside)-7-glucoside,Did not work
"Kaempferol 3-(2'',4''-diacetylrhamnoside)",Did not work
Kaempferol 3-(2''-acetylrhamnoside),Did not work
Kaempferol 3-(2''-feruloylglucosyl)-(1->2)-(6''-malonylglucoside),Did not work
Kaempferol 3-(2''-galloylglucoside),Did not work
Kaempferol 3-(2''-sinapylglucoside)-7-sophoroside,Did not work
"Kaempferol 3-(3'',4''-diacetylrhamnoside)",Did not work
"Kaempferol 3-(3'',6''-di-p-coumarylglucoside)",Did not work
Kaempferol 3-(3''-acetylrhamnoside),Did not work
Kaempferol 3-(3Rha-glucosylrutinoside),Did not work
Kaempferol 3-(4''-acetylrhamnoside),Did not work
Kaempferol 3-(6''-acetylgalactoside)-7-rhamnoside,Did not work
Kaempferol 3-(6''-acetylglucosyl)-(1->3)-galactoside,Did not work
Kaempferol 3-(6''-galloylgalactoside),Did not work
Kaempferol 3-(6''-sinapylglucosyl)-(1->2)-galactoside,Did not work
Kaempferol 3-(6G-malonylneohesperidoside),Did not work
Kaempferol 3-alpha-D-arabinopyranoside,Did not work
Kaempferol 3-apiosyl-(1->2)-glucoside,Did not work
Kaempferol 3-galactoside-7-rhamnoside,Did not work
Kaempferol 3-glucoside,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O
Kaempferol 3-glucoside-7-rhamnoside,Did not work
Kaempferol 3-glucosyl-(1->2)-galactosyl-(1->2)-glucoside,Did not work
Kaempferol 3-glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside,Did not work
Kaempferol 3-glucosyl-(1->4)(6'''-sinapylglucosyl)(1->2)-galactoside,Did not work
Kaempferol 3-glucosyl-(1->6)-[rhamnosyl-(1->3)-(2''-(E)-p-coumaroylglucoside)]-7-rhamnosyl-(1->3)-rhamnosyl-(1->3)-(4''-(E)-p-coumaroylrhamnoside),Did not work
Kaempferol 3-isorhamninoside,Did not work
Kaempferol 3-neohesperidoside,Did not work
Kaempferol 3-O-(3'-O-acetyl-alpha-L-rhamnopyranoside),Did not work
Kaempferol 3-O-(alpha-L-rhamnopyranosyl(1->6)-beta-D-glucopyranoside,Did not work
Kaempferol 3-O-alpha-L-rhamnopyranoside,Did not work
Kaempferol 3-O-alpha-L-rhamnopyranosyl-(1->2)-alpha-L-rhamnopyranoside,Did not work
Kaempferol 3-O-beta-D-galactopyranoside,Did not work
Kaempferol 3-O-methyl ether,Did not work
Kaempferol 3-O-sophoroside,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)[C@H](O)[C@@H](O)[C@@H]1O
Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside:(-)-Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside,Did not work
Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside:Kaempferol 3-sophoroside-7-glucoside,Did not work
Kaempferol 3-rhamnosyl-(1->2)(6''-acetylgalactoside)-7-rhamnoside,Did not work
Kaempferol 3-rhamnosyl-(1->2)-galactoside-7-rhamnoside,Did not work
Kaempferol 3-rhamnosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-glucoside,Did not work
Kaempferol 3-rhamnosyl-(1->3)-rhamnosyl-(1->6)-glucoside,Did not work
Kaempferol 3-rhamnosyl-(1->6)(2''-p-coumarylglucoside),Did not work
Kaempferol 3-robinobioside,Did not work
Kaempferol 3-robinobioside-7-glucoside,Did not work
Kaempferol 3-rutinoside,Did not work
Kaempferol 3-rutinoside-7-glucoside,Did not work
Kaempferol 3-sophoroside-7-cellobioside,Did not work
Kaempferol 3-sophoroside-7-glucuronide,Did not work
Kaempferol 3-sophorotrioside-7-rhamnoside,Did not work
Kaempferol 3-xyloside,Did not work
Kaempferol 3-[2'''-(E)-ferulylsophoroside]-7-glucoside,Did not work
Kaempferol 4'-glucoside,Did not work
Kaempferol 4'-rhamnoside,Did not work
Kaempferol 5-glucoside,Did not work
"Kaempferol 7,4'-diglucoside",Did not work
"Kaempferol 7,4'-dimethyl ether",Did not work
Kaempferol 7-(3G-glucosylgentiobioside),Did not work
Kaempferol 7-(6''-galloylglucoside),Did not work
Kaempferol 7-(6''-p-coumarylglucoside),Did not work
Kaempferol 7-alpha-L-arabinoside,Did not work
Kaempferol 7-glucuronide,Did not work
