Senyawa,smiles
Eriojaposide A,CC1=CC(=O)CC([C@H]1/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)O)O)(C)C
Eriojaposide B,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H](C)/C=C/[C@H]3C(=CC(=O)CC3(C)C)C)O)O)O)O)O)O
Erosenone,COC1=C(C(=C2C(=C1)OCO2)O)C3COC4=C(C3=O)C=C5C=COC5=C4
Erosnin,C1OC2=C(O1)C=C3C(=C2)C4=C(O3)C5=C(C=C6C(=C5)C=CO6)OC4=O
Erosone,COc1cc2OCC3Oc4cc5occc5cc4C(=O)C3c2cc1OC
Erucic acid,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O
Ervahanine A,CC[C@H]1C[C@@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=CC(=C5)[C@H]6C[C@@H]\7[C@@H]([C@H](CC8=C6NC9=CC=CC=C89)N(C/C7=C\C)C)C(=O)OC)C(=O)OC
Erybraedin A,CC(C)=CCc1c(O)ccc2C3Oc4c(CC=C(C)C)c(O)ccc4C3COc12
Erycristagallin,CC(=CCC1=CC2=C(C=C1O)OCC3=C2OC4=C3C=CC(=C4CC=C(C)C)O)C
Erysenegalensein E,CC(=CCC1=C(C(=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)CC(C(=C)C)O)O)C
Erysothiovine,COC1CC23C(=CCN2CCC4=CC(=C(C=C34)OS(=O)(=O)CC(=O)O)OC)C=C1
Erythrabyssin II,CC(=CCC1=CC2=C(C=C1O)OCC3C2OC4=C3C=CC(=C4CC=C(C)C)O)C
Erythraline,CO[C@@H]1C[C@@]23N(CCc4cc5OCOc5cc24)CC=C3C=C1
Erythratine,COC1CC23N(CCc4cc5OCOc5cc24)CCC3=CC1O
erythro-Canabisine H,COc1cc(ccc1O)[C@H](O)[C@H](CO)Oc2ccc(\C=C\C(=O)NCCc3ccc(O)cc3)cc2OC
Erythrodiol,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1
Esculin,OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O
Estragol,COc1ccc(CC=C)cc1
Estragole,COc1ccc(CC=C)cc1
Ethanol,CCO
"Ethyl 3,4-dihydroxybenzoate",CCOC(=O)c1ccc(O)c(O)c1
Ethyl gallate,CCOC(=O)c1cc(O)c(O)c(O)c1
Eturunagarone,CC1(C=CC2=C(C3=C(C(=C2O1)CCC(C)(C)OC)OC=C(C3=O)C4=CC=C(C=C4)O)O)C
Eucommin A,COc1cc(ccc1O)[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4
Eucryphin,C[C@H]1O[C@@H](O[C@@H]2[C@H](Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@@H](O)[C@@H](O)[C@@H]1O
Eugenigrandin A,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@@H]4[C@@H]5[C@@H]6[C@@H](COC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O6)O)O)O)O)O)O)OC(=O)C9=CC(=C(C(=C9C1=C(C(=C(C(=C1O)O)O)C1=C(C3=C(C(=C1O)O)O)C(=O)O4)C(=O)O5)O)O)O)O)O)C1=CC(=C(C(=C1)O)O)O)O
Eugeniin,Oc1cc(cc(O)c1O)C(=O)O[C@@H]2O[C@@H]3COC(=O)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5C(=O)O[C@H]3[C@H](OC(=O)c6cc(O)c(O)c(O)c6)[C@H]2OC(=O)c7cc(O)c(O)c(O)c7
Eugenol,COc1cc(CC=C)ccc1O
Euodionoside A,CC(=O)/C=C/[C@]12[C@](O1)(C[C@@H](CC2(C)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C
Euodionoside B,C[C@@H](/C=C/[C@]12[C@](O1)(C[C@@H](CC2(C)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C)O
Euodionoside C,C[C@@H](/C=C/[C@]12[C@](O1)(C[C@@H](CC2(C)C)O)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
Euodionoside D,C[C@@H](/C=C/[C@]1([C@@]([C@@H](CCC1(C)C)O)(C)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
Euodionoside E,C[C@@H](/C=C/[C@]1([C@@]([C@@H](CCC1(C)C)O)(C)OC)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
Eupachifolin A,CCC(C)C(=O)O[C@@H]1C/C(=C\C[C@@H](/C(=C\[C@@H]2[C@@H]1C(=C)C(=O)O2)/C)O)/C=O
Eupachifolin B,CC1=C[C@H]([C@@H]2[C@H]1[C@@H]3[C@@H]([C@@H](C[C@]24CO4)OC(=O)/C(=C/CO)/C)C(=C)C(=O)O3)OC(=O)C
Eupachifolin C,CC1=C[C@H]([C@@H]2[C@H]1[C@H]3[C@@H]([C@@H](CC2=C)OC(=O)/C(=C\CO)/C)C(=C)C(=O)O3)OC(=O)C
Eupachifolin D,CC1=C[C@H]([C@@H]2[C@H]1[C@@H]3[C@@H]([C@@H](C[C@]2(CCl)O)OC(=O)/C(=C\CO)/C)C(=C)C(=O)O3)OC(=O)C
Eupachifolin E,C/C=C(\C)/C(=O)O[C@@H]1C[C@]2(CO2)[C@H]3[C@@H]([C@@H]4[C@@H]1C(=C)C(=O)O4)[C@]5([C@@H]([C@H]3O)O5)C
Eupachinilide A,C/C=C(/C)\C(=O)O[C@@H]1CC(=C2C[C@@H]([C@]([C@@H]2[C@@H]3[C@@H]1C(=C)C(=O)O3)(C)O)O)CO
Eupachinilide B,C/C=C(/C)\C(=O)O[C@@H]1CC(=C)C2[C@@H]([C@@H]3[C@](C2[C@@H]4[C@@H]1C(=C)C(=O)O4)(O3)C)O
Eupachinilide C,CC1=C[C@H](C2C1[C@@H]3[C@@H]([C@@H](C[C@@]2(CCl)O)OC(=O)/C(=C/CO)/C)C(=C)C(=O)O3)O
Eupachinilide D,C/C=C(/C)\C(=O)O[C@@H]1CC(=C2C=C[C@@](C2[C@@H]3[C@@H]1C(=C)C(=O)O3)(C)O)C=O
Eupachinilide E,C/C(=C\CO)/C(=O)O[C@@H]1C[C@@]([C@H]2[C@@H]([C@@H]3[C@@H]1C(=C)C(=O)O3)[C@]4([C@@H]([C@H]2O)O4)C)(CCl)O
Eupachinilide F,C/C(=C\CO)/C(=O)O[C@@H]1C[C@@](C2[C@@H]([C@@H]3[C@](C2[C@@H]4[C@@H]1C(=C)C(=O)O4)(O3)C)OC(=O)C)(CCl)O
Eupachinilide G,CC1C(O1)(C)C(=O)O[C@@H]2CC(=C3C=C[C@@](C3[C@@H]4[C@@H]2C(=C)C(=O)O4)(C)O)C=O
Eupachinilide H,C/C/1=C/[C@@H]2[C@@H]([C@@H](C/C(=C\[C@H](C1)O)/C)C(=O)C(C)(C(C)O)O)C(=C)C(=O)O2
Eupachinilide J,C/C/1=C/[C@H]([C@@H](/C(=C\[C@@H]2[C@@H]([C@@H](C1)C(=O)/C(=C/COC(=O)C)/C)C(=C)C(=O)O2)/C)O)O
Eupafolin,COc1c(O)cc2OC(=CC(=O)c2c1O)c3ccc(O)c(O)c3
Eupalestin,COC1=CC(=CC2=C1OCO2)C3=CC(=O)C4=C(O3)C(=C(C(=C4OC)OC)OC)OC
Eupalitin,COc1cc2OC(=C(O)C(=O)c2c(O)c1OC)c3ccc(O)cc3
Eupalitin 3-glucoside,COC1=C(C(=C2C(=C1)OC(=C(C2=O)O[C@@H]3C(C([C@@H]([C@H](O3)CO)O)O)O)C4=CC=C(C=C4)O)O)OC
Eupaserrin,C\C=C(\COC(C)=O)C(=O)O[C@@H]1CC(=C/[C@@H](O)CC(=C/[C@H]2OC(=O)C(=C)[C@H]12)/C)/C
Eupatilin,COc1ccc(cc1OC)C2=CC(=O)c3c(O)c(OC)c(O)cc3O2
Eupatorin,COc1ccc(cc1O)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2
Eupatoriochromene,CC(=O)c1cc2C=CC(C)(C)Oc2cc1O
Euphol,C[C@H](CCC=C(C)C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC3
Euphorbia factor Ti2,CCC\C=C\C=C\C=C/C(=O)O[C@@]12[C@H](OC(C)=O)[C@@H](C)[C@]3(O)[C@@H]4C=C(C)C(=O)[C@H]4CC(=C[C@H]3[C@@H]1C2(C)C)CO
Euphorbianin,CC(=O)OCC1[C@H]([C@@H](C([C@@H](O1)O[C@H]2[C@H](C(O[C@H](C2O)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)CO)O)O)O)O
Euphorbol,CC(C)C(=C)CC[C@H](C)C1CC[C@]2(C)C3=C(CCC12C)[C@@]4(C)CC[C@H](O)C(C)(C)C4CC3
Eurycolactone E,C[C@H]1[C@H]2OC(=O)[C@@H]1[C@@]3(C)[C@H]([C@H]2O)[C@@]4(C)[C@H](O)[C@@H](O)C=C(C)[C@@H]4CC3=O
Eurycomalactone,C[C@H]1[C@H]2OC(=O)[C@@H]1[C@@]3(C)[C@H]([C@H]2O)[C@@]4(C)[C@H](O)C(=O)C=C(C)[C@@H]4CC3=O
Eutypine,CC(=C)C#Cc1cc(C=O)ccc1O
Euxanthone,Oc1ccc2Oc3cccc(O)c3C(=O)c2c1
Evolitrine,COc1ccc2c(OC)c3ccoc3nc2c1
Excavatin A,C/C(=C\COC1=CC2=C(C=C1)C=CC(=O)O2)/CC(/C=C(\C)/CO)O
Excavatin B,C/C(=C\COC1=CC2=C(C=C1)C=CC(=O)O2)/CC3C(O3)C(C)(C)O
Excavatin C,CC1(C(O1)COC2=CC3=C(C=C2)C=CC(=O)O3)C/C=C/C(C)(C)O
Excavatin D,CC1=C[C@@H](OC1=O)C/C(=C/COC2=CC3=C(C=C2)C=CC(=O)O3)/C
Excavatin E,C/C(=C\COC1=CC2=C(C=C1)C=CC(=O)O2)/C[C@@H]3C=C(C(=O)O3)CO
Excavatin F,CC1=CC(OC1=O)C(/C(=C/COC2=CC3=C(C=C2)C=CC(=O)O3)/C)O
Excavatin G,CC1CC(OC1=O)C/C(=C/COC2=CC3=C(C=C2)C=CC(=O)O3)/C
Excavatin H,CC1CC(OC1=O)C(/C(=C/COC2=CC3=C(C=C2)C=CC(=O)O3)/C)O
Excavatin I,C/C(=C\COC1=CC2=C(C=C1)C=CC(=O)O2)/CC3CC(C(=O)O3)(C)O
Excavatin J,C/C(=C\COC1=CC2=C(C=C1)C=CC(=O)O2)/CC3CC(C(=O)O3)(CO)O
Excavatin K,CC1=C[C@H](OC1=O)CC2(C(O2)COC3=CC4=C(C=C3)C=CC(=O)O4)C
Excavatin L,CC1(C(O1)COC2=CC3=C(C=C2)C=CC(=O)O3)C[C@@H]4C=C(C(=O)O4)CO
Excavatin M,CC1(CC(OC1=O)CC2(C(O2)COC3=CC4=C(C=C3)C=CC(=O)O4)C)O
Excoecarin D,C[C@@]12CC[C@H]3[C@](C1)(CC[C@@H]4[C@]35CC[C@@]([C@@]4(C)CO)(OC5)O)C=C2
Excoecarin E,C[C@]12CC[C@H]3[C@@]4(CCC(=O)C([C@H]4CC[C@@]3(C1)C5C2O5)(C)C)C
Excoecarin K,C[C@@]12CC(=O)[C@H](C([C@H]1CC[C@]34[C@H]2CC[C@@H](C3)C(=C)C4)(C)C)O
Excoecarin R1,C[C@@]1(CC[C@@H]2[C@@](O1)(CC[C@@H]([C@@]2(C)CC(=O)O)C(C)(C)C(=O)OC[C@H]([C@]3(CC[C@@H]4[C@@](O3)(CC[C@@H]([C@@]4(C)CC(=O)O)C(C)(C)C(=O)O)C)C)O)C)C=C
Excoecarin R2,C[C@@]1(CC[C@H]2[C@]([C@H](CCC2(O1)C)C(C)(C)C(=O)O)(C)CC(=O)OC[C@@H]([C@]3(CCC4[C@@](O3)(CC[C@H]([C@@]4(C)CC(=O)O)C(C)(C)C(=O)O)C)C)O)C=C
Excoecarin V1,C[C@@]12CC[C@H]3[C@](C1)(CC[C@@H]4[C@]35C[C@H]([C@@]([C@@]4(C)CO)(OC5)O)O)C=C2
Excoecarin V2,CC1(C2CCC3CC2(CCC1C(C)(C)C(=O)O)CC3=C)CC(=O)O
Excoecarin V3,CC(=C)[C@H]1CC[C@@]23CC[C@@H](C[C@H]2[C@]1(C)CCC(=O)O)[C@@](C3)(C)O
exo-Norbicycloekasantalal,CC1(C2CCC(C2)C1=C)CC=O
Exserohilone,CS[C@]12C[C@@H]3[C@H]([C@H](O)C=CC3=O)N1C(=O)[C@]4(C[C@@H]5[C@H]([C@H](O)C=CC5=O)N4C2=O)SC
Fagomine,OC[C@H]1NCC[C@@H](O)[C@@H]1O
Farnesene,CC(C)=CCC\C(C)=C\CCC(=C)C=C
Farnisin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O)O
Febrifugin A,C/C=C(\C)/C(=O)O[C@@H]1[C@H]2C=C3[C@H](CC[C@@]4([C@H]3CC(=O)O[C@H]4C5=CC(OC5=O)O)C)[C@](C2=O)([C@H](C1(C)C)CC(=O)OC)C
Febrifugine,O[C@@H]1CCCN[C@H]1CC(=O)CN2C=Nc3ccccc3C2=O
Ferulic acid,COc1cc(\C=C\C(O)=O)ccc1O
Ferulic acid methyl ester,COC(=O)/C=C/c1ccc(O)c(OC)c1
Fibleucinoside,C[C@@]12CC=C3C(=O)O[C@H](C[C@]3([C@@H]1[C@H]4C=C[C@@]2(C(=O)O4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C6=COC=C6
Fibrauretin A,C[C@@]12C[C@@H](OC(=O)[C@@H]1[C@H](C[C@@]3([C@H]2[C@H]4[C@H]5[C@@H]([C@@]3(C(=O)O4)O)O5)C)O)C6=COC=C6
Fibrauretinoside A,C[C@@]12C[C@H](OC(=O)[C@]1(C[C@@H]3[C@@]4([C@H]2CC=C[C@@]4(C(=O)O3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)O)C6=COC=C6
Ficuseptamine A,CN(C)CCCCCC(=O)C1=CC(=C(C=C1)O)OC
Ficuseptamine B,CN(C)CCCCCC(=O)C1=CC(=C(C=C1)OC)O
Ficuseptamine C,C[N+]1(CCCC1CC(=O)C2=CC(=C(C=C2)O)OC)C
Ficuseptine A,COC1=C(C=C2C(=C1)C3=C([C@@H]([C@@H]4CCC[N+]4(C3)[O-])O)C5=CC(=C(C(=C25)OC)OC)OC)OC
Ficusesquilignan A,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C=C4)O[C@@H](CO)[C@@H](C5=CC(=C(C=C5)O)OC)O)OC
Ficusesquilignan B,COC1=C(C=C(C=C1)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C(=C4)OC)O)OC)OC(CO)C(C5=CC(=C(C=C5)O)OC)O
Ficusin A,CC1=C[C@H]([C@@H](CC1)C(=C)C)C2=C(C=C(C3=C2OC=C(C3=O)C4=CC=C(C=C4)O)O)O
Ficusin B,CC(=C)[C@@H]1CCC([C@@H]2[C@H]1C3=C(O2)C=C(C4=C3OC=C(C4=O)C5=CC=C(C=C5)O)O)(C)O
Fisetin,Oc1ccc2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O
Fisetin 4'-glucoside,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O[C@H]4C(C([C@@H](C(O4)CO)O)O)O
Fisetin 8-C-glucoside,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)ccc3C(=O)C(=C(Oc23)c4ccc(O)c(O)c4)O
Fisetinidol-4beta-ol,O[C@H]1[C@@H](O)c2ccc(O)cc2O[C@@H]1c3ccc(O)c(O)c3
Flaccidine,C/C=C(/C)\C(=O)OC1=C(OC2=C(C1=O)C(=CC(=C2OC)O)O)C3=CC(=C(C=C3)OC)OC
Flavanthrin,COC1=CC2=C(C=C1)C3=C(CC2)C(=C(C=C3O)O)C4=C(C=C(C5=C4CCC6=C5C=CC(=C6)O)O)OC
Flavocannabiside,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O[C@H]5C([C@H]([C@@H](C(O5)CO)O)O)O)O)O
Flavokawin A,COc1ccc(CCC(=O)c2c(O)cc(OC)cc2OC)cc1
Flavokawin B,COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC=CC=C2)O
Flavone,O=C1C=C(Oc2ccccc12)c3ccccc3
Flavonoid,Oc1ccc(cc1)C2=CC(=O)c3c(O)c(O)c(O)cc3O2
Flavosativaside,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c3c(O)cc(O)c4C(=O)C=C(Oc34)c5ccc(O)cc5)[C@H](O)[C@@H](O)[C@@H]1O
Flavoxanthin,CC(=C\C=C\C=C(C)\C=C\C=C(C)\[C@@H]1O[C@]2(C)C[C@@H](O)CC(C)(C)C2=C1)/C=C/C=C(C)/C=C/[C@H]3C(=C[C@H](O)CC3(C)C)C
Flemichapparin C,COC1=CC2=C(C=C1)C3=C(C4=CC5=C(C=C4O3)OCO5)C(=O)O2
Flemingin A,CC(=CCCC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=CC=CC=C3O)O)C)C
Flemingin B,CC(=CCCC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=C(C=CC=C3O)O)O)C)C
Flemingin C,CC(=CCCC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=C(C=CC(=C3)O)O)O)C)C
Flemingin D,CC(=CCCC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=CC=C(C=C3)O)O)C)C
Flemingin E,CC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=CC=C(C=C3)O)O)C/C=C/C(C)(C)O
Flemingin F,CC(=C)C(CCC1(C=CC2=C(C(=CC(=C2O1)O)C(=O)/C=C/C3=CC=C(C=C3)O)O)C)O
Foliachinenoside C,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]([C@H]([C@@H](O2)C3=CC(=C(C(=C3)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)CO)CO
Foliasalacin C,C[C@]12CCC(CC1=C3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3([C@H](C2)O)C)C)(C)C)O)C)(C)C
Foliasalacioside C,CC1=C(C(C(=O)CC1)(C)C)CC[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O
Foliasalacioside D,CC1=C(C(CCC1=O)(C)C)CC[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O
Foliasalacioside E1,CC1=C(C(C[C@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O)(C)C)CC[C@@H](C)O
Foliasalacioside E2,CC1=C(C(C[C@H](C1)O)(C)C)CC[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O
Foliasalacioside E3,CC1=C(C(C[C@H](C1)O)(C)C)CC[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O
Foliasalacioside F,CC1=C(C(C[C@@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O)(C)C)CC[C@@H](C)O
Foliasalacioside G,C[C@@H]1C[C@@H](CC([C@H]1/C=C/[C@@H](C)O)(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O
Foliasalacioside H,C[C@@H]1C[C@@H](CC([C@H]1CC[C@@H](C)O)(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O
Foliasalacioside I,CC1=C(C([C@@H](CC1)O)(C)C)CC[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O)O)O)O
Folic Acid,NC1=Nc2ncc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)nc2C(=O)N1
Folitenol,CC(=CCC1=CC2=C(C=C1O)OC[C@@H]3[C@H]2OC4=C3C=CC5=C4C=CC(O5)(C)C)C
Forbexanthone,CC1(C=CC2=CC3=C(C(=C2O1)O)OC4=CC(=CC(=C4C3=O)O)OC)C
Formononetin,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O
Formononetin 7-O-(2''-p-hydroxybenzoylglucoside),COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)OC(=O)C5=CC=C(C=C5)O
Formononetin 7-O-rutinoside,CC1[C@@H](C([C@@H]([C@@H](O1)OCC2[C@H]([C@@H](C([C@@H](O2)OC3=CC4=C(C=C3)C(=O)C(=CO4)C5=CC=C(C=C5)OC)O)O)O)O)O)O
Fouquierol,CC(=C)C(CC[C@@](C)([C@H]1CC[C@@]2([C@@H]1CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)O)O
Fragransin A2,C[C@@H]1[C@H]([C@@H](O[C@H]1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C=C3)O)OC)C
Fragransin B1,C[C@@H]1[C@@H]([C@H](O[C@H]1C2=CC(=C(C(=C2)OC)O)OC)C3=CC(=C(C(=C3)OC)O)OC)C
Fragransin B2,CC1C(C(OC1C2=CC(=C(C(=C2)OC)O)OC)C3=CC(=C(C(=C3)OC)O)OC)C
Fragransin C1,CC1C(C(OC1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C(=C3)OC)O)OC)C
Fragransin D1,CC1C(C(OC1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C(=C3)OC)OC)OC)C
Fragransin D2,C[C@@H]1[C@H]([C@@H](O[C@H]1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C(=C3)OC)OC)OC)C
Fragransin D3,CC1C(C(OC1C2=CC(=C(C=C2)OC)OC)C3=CC(=C(C(=C3)OC)O)OC)C
Fragransol A,CC1C(OC2=C1C=C(C=C2OC)C(C(C)O)OC)C3=CC(=C(C=C3)O)OC
Fragransol C,CC1C(OC2=C1C=C(C=C2OC)/C=C/CO)C3=CC(=C(C=C3)OC)OC
Fragransol D,CC1C(OC2=C1C=C(C=C2OC)/C=C/CO)C3=CC4=C(C(=C3)OC)OCO4
Fragransol-B,CC1C(OC2=C1C=C(C=C2OC)CCO)C3=CC(=C(C=C3)O)OC
Frangula Emodin,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1
Fraxidin,COc1cc2C=CC(=O)Oc2c(O)c1OC
Fraxinol,COc1cc2OC(=O)C=Cc2c(OC)c1O
Friedelan-3-one,CC1C(=O)CCC2C1(C)CCC3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C
Friedelin,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]3[C@@]2(C)CC[C@@]4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]34C
Fructose,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO
Fucosterol,C\C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Fukugeside,C1=CC(=CC=C1[C@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC(=C(C=C6)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O
Fukugetin,C1=CC(=CC=C1[C@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC(=C(C=C6)O)O)O)O)O
Fulvoplumierin,COC(=O)C1=COC(=O)C2=C1C=C\C2=C/C=C/C
Fumaric acid,OC(=O)/C=C/C(O)=O
Funtumine,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](N)CC[C@]4(C)[C@H]3CC[C@]12C
Furacridone,CN1c2ccccc2C(=O)c3c(O)cc4occc4c13
Furanodiene,C\C1=C/Cc2c(C)coc2CC(=C/CC1)/C
Furanodienone,C\C1=C\C(=O)c2c(C)coc2CC(=C/CC1)/C
Furoclausine B,CC(C)(C1CC2=C(O1)C(=CC3=C2NC4=C3C=CC(=C4)O)C=O)O
Furofoline I,CN1c2ccccc2C(=O)c3c(O)cc4occc4c13
Furomollugin,COC(=O)C1=C(C2=CC=CC=C2C3=C1C=CO3)O
Furopelargone A,CC(C)c1ccoc1[C@H]2[C@@H](C)CC[C@H]2C(C)=O
Furopelargone B1,CC1CCC(C1C2=C(C=CO2)C(C)C)C(=O)C
Furopelargone C,C[C@@H]1CCC(=C1C2=C(C=CO2)C(C)C)C(=O)C
Furopelargone D,CC1=C([C@H](CC1)C(=O)C)C2=C(C=CO2)C(C)C
Fuscaxanthone C,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)OC)OC)CC=C(C)C)OC)C
Fuzitine,C[N+]1(CCC2=CC(=C(C3=C2[C@@H]1CC4=C3C(=C(C=C4)O)O)OC)OC)C
Galactan,CO[C@@H]1O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](OC)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
Galactinol,OC[C@H]1O[C@H](OC2[C@H](O)[C@H](O)C(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
Galactomannan,OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]1O
Galactose,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O
"Galangin 3,5,7-trimethyl ether",COc1cc(OC)c2C(=O)C(=C(Oc2c1)c3ccccc3)OC
"Galangin 3,7-dimethyl ether",COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=CC=C3)O
